Date,User_ID,Session_Duration,Traffic_Source,Device,Added_to_Cart,Purchased,Rating
2024-05-05,6985,1440,Paid,Desktop,No,Yes,3
2024-05-05,2207,1065,Paid,Tablet,No,Yes,1
2024-05-05,5223,1210,Direct,Desktop,No,No,
2024-05-05,8902,1066,Referral,Tablet,No,No,
2024-05-05,5477,1340,Direct,Mobile,Yes,No,5
2024-05-05,5423,1547,Organic,Mobile,Yes,Yes,2
2024-05-06,3105,152,Social Media,Tablet,Yes,Yes,
2024-05-06,4659,884,Referral,Tablet,Yes,No,3
2024-05-06,3285,827,Social Media,Desktop,No,Yes,5
2024-05-06,9243,386,Paid,Desktop,Yes,No,3
2024-05-07,9953,47,Social Media,Desktop,No,No,1
2024-05-07,3108,399,Referral,Tablet,Yes,No,2
2024-05-07,5062,479,Direct,Desktop,No,No,2
2024-05-07,5008,1414,Paid,Tablet,Yes,No,3
2024-05-07,4680,493,Organic,Mobile,No,No,4
2024-05-08,2897,270,Social Media,Desktop,Yes,No,5
2024-05-08,1191,346,Direct,Desktop,Yes,No,4
2024-05-08,2847,1422,Direct,Mobile,Yes,No,2
2024-05-08,2724,1778,Referral,Mobile,No,No,4
2024-05-08,1730,399,Paid,Desktop,No,Yes,2
2024-05-09,1781,523,Direct,Tablet,No,No,3
2024-05-09,1832,394,Social Media,Mobile,No,No,4
2024-05-09,6246,1096,Social Media,Mobile,No,No,3
2024-05-10,4203,1354,Paid,Mobile,No,No,5
2024-05-10,1228,1103,Organic,Desktop,No,No,4
2024-05-10,7217,516,Paid,Desktop,Yes,No,4
2024-05-11,9269,298,Paid,Desktop,Yes,No,4
2024-05-11,9325,830,Direct,Tablet,Yes,No,2
2024-05-11,3263,907,Referral,Desktop,No,No,4
2024-05-11,9636,1237,Paid,Desktop,No,No,5
2024-05-11,5692,630,Direct,Desktop,Yes,No,3
2024-05-11,6234,1400,Organic,Tablet,No,No,4
2024-05-12,7249,350,Organic,Desktop,No,Yes,4
2024-05-12,5747,787,Social Media,Tablet,No,No,1
2024-05-12,5711,984,Direct,Mobile,No,No,3
2024-05-12,4019,791,Paid,Desktop,Yes,No,5
2024-05-13,2590,1693,Referral,Tablet,No,No,4
2024-05-13,5368,1306,Social Media,Tablet,No,No,3
2024-05-13,7981,1576,Social Media,Desktop,Yes,No,2
2024-05-13,5920,1119,Organic,Mobile,Yes,No,5
2024-05-14,9215,786,Direct,Mobile,No,No,2
2024-05-14,3365,1206,Social Media,Mobile,No,No,2
2024-05-14,8890,155,Organic,Tablet,No,Yes,4
2024-05-14,9916,868,Paid,Tablet,No,No,2
2024-05-14,1941,809,Referral,Desktop,No,No,2
2024-05-15,8689,839,Direct,Desktop,No,No,3
2024-05-15,1648,1151,Organic,Desktop,Yes,No,3
2024-05-15,5868,704,Direct,Tablet,Yes,Yes,
2024-05-15,7683,1512,Social Media,Tablet,Yes,No,1
2024-05-16,6646,285,Organic,Tablet,Yes,No,5
2024-05-16,4874,841,Direct,Mobile,No,Yes,2
2024-05-16,5241,1158,Paid,Desktop,No,No,3
2024-05-16,4342,1144,Paid,Tablet,No,No,3
2024-05-16,3800,393,Referral,Tablet,Yes,Yes,1
2024-05-17,4186,809,Referral,Desktop,Yes,No,5
2024-05-17,6061,185,Direct,Tablet,No,No,2
2024-05-17,8498,1038,Social Media,Desktop,Yes,No,2
2024-05-17,4219,1103,Referral,Desktop,No,No,2
2024-05-18,3883,777,Organic,Mobile,No,No,2
2024-05-18,4123,423,Paid,Desktop,Yes,No,3
2024-05-18,5180,1198,Organic,Tablet,No,No,4
2024-05-18,6591,319,Organic,Desktop,No,Yes,4
2024-05-19,2211,1687,Paid,Tablet,No,No,
2024-05-19,4038,1748,Organic,Mobile,No,No,5
2024-05-19,7931,286,Social Media,Desktop,Yes,Yes,2
2024-05-19,4139,818,Organic,Tablet,No,Yes,
2024-05-20,3349,101,Social Media,Mobile,Yes,Yes,5
2024-05-20,4819,99,Paid,Mobile,No,No,2
2024-05-20,6036,162,Referral,Desktop,No,No,4
2024-05-20,3986,962,Referral,Tablet,Yes,No,2
2024-05-20,1547,1676,Organic,Mobile,Yes,No,4
2024-05-20,2718,146,Referral,Desktop,Yes,No,4
2024-05-20,1120,1040,Organic,Mobile,Yes,No,3
2024-05-20,2832,1086,Social Media,Tablet,No,No,4
2024-05-21,1825,402,Paid,Desktop,Yes,No,3
2024-05-21,1498,875,Organic,Desktop,No,No,4
2024-05-21,5952,850,Paid,Desktop,No,No,4
2024-05-21,1354,412,Referral,Tablet,No,No,4
2024-05-21,4720,1741,Referral,Mobile,Yes,No,4
2024-05-21,5695,1366,Referral,Mobile,No,Yes,2
2024-05-22,5530,1736,Social Media,Desktop,No,No,4
2024-05-22,5163,669,Direct,Tablet,No,No,2
2024-05-22,8519,167,Paid,Desktop,No,No,2
2024-05-22,8957,305,Paid,Desktop,No,No,3
2024-05-22,2741,1359,Social Media,Tablet,No,No,2
2024-05-22,5151,879,Referral,Tablet,No,Yes,2
2024-05-23,7264,1348,Paid,Tablet,No,No,3
2024-05-23,1940,824,Social Media,Mobile,No,No,4
2024-05-23,2699,125,Social Media,Tablet,Yes,Yes,2
2024-05-23,6008,412,Referral,Mobile,Yes,No,4
2024-05-24,8248,92,Referral,Desktop,Yes,No,5
2024-05-24,3986,1220,Direct,Tablet,No,No,5
2024-05-24,1526,632,Organic,Desktop,Yes,No,2
2024-05-25,6756,430,Direct,Tablet,No,Yes,1
2024-05-25,8550,940,Referral,Tablet,No,No,4
2024-05-25,2875,239,Referral,Desktop,No,No,3
2024-05-25,9502,1035,Paid,Desktop,No,No,5
2024-05-25,1654,806,Organic,Mobile,No,No,4
2024-05-26,7117,1183,Direct,Tablet,Yes,No,2
2024-05-26,5091,905,Paid,Desktop,No,No,5
2024-05-26,2410,1221,Paid,Tablet,Yes,No,4
2024-05-26,1814,1754,Organic,Mobile,Yes,No,5
2024-05-26,7912,584,Paid,Desktop,Yes,No,2
2024-05-26,9167,1415,Social Media,Mobile,No,No,4
2024-05-26,1340,494,Organic,Mobile,No,No,1
2024-05-27,5825,1143,Organic,Desktop,No,No,5
2024-05-27,8803,67,Organic,Desktop,No,No,
2024-05-27,7250,996,Organic,Mobile,No,Yes,4
2024-05-28,1178,311,Social Media,Desktop,Yes,Yes,1
2024-05-28,2095,1622,Social Media,Mobile,No,No,5
2024-05-28,9052,1486,Paid,Desktop,No,No,2
2024-05-29,2406,1366,Direct,Mobile,No,No,2
2024-05-30,7437,878,Direct,Tablet,No,Yes,5
2024-05-30,9635,632,Social Media,Mobile,Yes,No,3
2024-05-30,1924,976,Organic,Desktop,No,No,4
2024-05-30,6390,644,Organic,Tablet,Yes,No,3
2024-05-30,2721,999,Social Media,Mobile,Yes,No,3
2024-05-30,1093,1399,Paid,Desktop,No,Yes,3
2024-05-30,6819,1655,Organic,Desktop,Yes,No,4
2024-05-30,1329,1163,Social Media,Desktop,No,Yes,5
2024-05-30,1948,830,Referral,Desktop,Yes,Yes,5
2024-05-30,9176,1691,Direct,Tablet,No,No,5
2024-05-30,6190,831,Paid,Mobile,No,No,4
2024-05-30,5830,512,Paid,Tablet,No,No,5
2024-05-31,7927,409,Direct,Mobile,Yes,No,2
2024-06-01,7327,279,Social Media,Mobile,No,No,5
2024-06-01,9047,880,Paid,Desktop,Yes,No,4
2024-06-01,4259,109,Paid,Tablet,No,No,1
2024-06-01,3484,441,Referral,Tablet,Yes,No,5
2024-06-01,6492,1087,Social Media,Tablet,No,No,2
2024-06-01,5332,1783,Social Media,Desktop,No,No,
2024-06-01,9412,1576,Paid,Desktop,No,No,5
2024-06-01,8741,1015,Direct,Mobile,No,No,4
2024-06-02,8382,974,Paid,Desktop,No,No,3
2024-06-02,4196,361,Direct,Mobile,No,No,
2024-06-02,1815,960,Social Media,Tablet,No,No,2
2024-06-02,6845,60,Direct,Mobile,No,No,3
2024-06-02,2224,1564,Referral,Desktop,Yes,No,3
2024-06-02,1943,1173,Social Media,Tablet,Yes,No,2
2024-06-02,4364,1203,Social Media,Desktop,No,Yes,4
2024-06-03,2660,1350,Direct,Desktop,No,No,3
2024-06-03,6560,1524,Organic,Tablet,No,Yes,1
2024-06-03,6720,1543,Direct,Tablet,Yes,No,3
2024-06-04,6479,74,Social Media,Mobile,No,No,1
2024-06-04,7964,975,Direct,Tablet,Yes,No,4
2024-06-04,2074,861,Organic,Mobile,No,No,1
2024-06-04,3850,1081,Social Media,Desktop,No,No,3
2024-06-04,6401,901,Referral,Mobile,No,No,2
2024-06-05,8548,1363,Social Media,Desktop,No,Yes,2
2024-06-05,6370,712,Social Media,Mobile,Yes,No,1
2024-06-05,5364,881,Direct,Tablet,No,Yes,1
2024-06-05,2973,505,Social Media,Mobile,Yes,No,5
2024-06-05,3523,1184,Referral,Desktop,Yes,No,2
2024-06-05,6239,679,Referral,Tablet,No,No,4
2024-06-05,5362,755,Direct,Tablet,No,No,5
2024-06-05,4981,1320,Organic,Mobile,No,No,2
2024-06-06,2806,785,Paid,Desktop,Yes,No,3
2024-06-06,4407,38,Organic,Tablet,No,No,2
2024-06-06,7372,1089,Referral,Tablet,Yes,No,5
2024-06-06,6041,178,Paid,Tablet,No,No,3
2024-06-06,5392,492,Social Media,Mobile,No,No,
2024-06-07,2159,604,Direct,Mobile,No,No,
2024-06-07,2088,928,Direct,Tablet,Yes,No,1
2024-06-07,4218,220,Direct,Mobile,No,No,4
2024-06-07,3537,349,Direct,Tablet,No,No,5
2024-06-07,5378,674,Referral,Tablet,Yes,No,
2024-06-07,5878,424,Paid,Mobile,No,Yes,4
2024-06-07,5513,1548,Organic,Desktop,No,No,3
2024-06-08,2421,1436,Organic,Mobile,No,No,2
2024-06-08,3283,97,Social Media,Mobile,No,No,2
2024-06-09,3880,989,Direct,Tablet,Yes,No,3
2024-06-09,8910,306,Direct,Tablet,Yes,Yes,4
2024-06-09,1952,236,Social Media,Tablet,No,No,1
2024-06-09,9420,1554,Direct,Mobile,No,No,2
2024-06-09,2068,312,Direct,Mobile,No,No,5
2024-06-09,8259,1588,Social Media,Desktop,Yes,No,3
2024-06-09,1849,737,Organic,Mobile,No,No,4
2024-06-09,9841,1248,Organic,Desktop,No,Yes,2
2024-06-09,6624,666,Social Media,Desktop,No,No,3
2024-06-10,6959,324,Direct,Tablet,Yes,No,2
2024-06-10,6062,1278,Paid,Desktop,No,No,4
2024-06-10,8996,1338,Organic,Tablet,Yes,No,2
2024-06-10,6409,1096,Social Media,Mobile,No,No,
2024-06-10,9749,853,Organic,Tablet,Yes,No,5
2024-06-10,7411,1124,Paid,Desktop,Yes,No,
2024-06-10,1051,1529,Paid,Tablet,No,No,2
2024-06-11,1994,1780,Direct,Mobile,No,No,2
2024-06-11,5674,415,Paid,Mobile,No,No,1
2024-06-11,1660,1288,Direct,Tablet,No,Yes,
2024-06-11,6974,513,Paid,Mobile,Yes,Yes,5
2024-06-11,8982,244,Paid,Tablet,No,No,
2024-06-11,7745,121,Direct,Desktop,No,Yes,1
2024-06-12,2924,292,Paid,Mobile,Yes,No,5
2024-06-12,9166,1652,Organic,Tablet,No,No,3
2024-06-12,5041,226,Social Media,Desktop,Yes,No,5
2024-06-12,5917,1109,Social Media,Tablet,Yes,No,1
2024-06-13,4082,740,Referral,Mobile,No,Yes,3
2024-06-13,5516,1775,Direct,Tablet,Yes,No,2
2024-06-13,1901,1669,Referral,Mobile,No,No,2
2024-06-13,1870,772,Paid,Tablet,Yes,No,5
2024-06-13,2198,162,Social Media,Desktop,Yes,No,3
2024-06-13,4632,1656,Direct,Mobile,No,Yes,4
2024-06-13,7574,1429,Social Media,Desktop,No,Yes,1
2024-06-14,6961,467,Paid,Desktop,Yes,No,4
2024-06-14,5945,1466,Referral,Desktop,No,No,4
2024-06-14,2439,823,Direct,Tablet,No,No,2
2024-06-15,9777,1263,Social Media,Tablet,No,Yes,4
2024-06-15,5187,596,Direct,Desktop,No,No,4
2024-06-15,4206,1202,Paid,Desktop,Yes,No,
2024-06-15,7923,1185,Referral,Mobile,No,No,2
2024-06-16,7568,531,Paid,Tablet,No,No,5
2024-06-16,3594,1139,Organic,Mobile,No,No,5
2024-06-16,1671,1012,Social Media,Mobile,Yes,No,4
2024-06-16,7539,1469,Referral,Desktop,No,No,1
2024-06-17,5838,1353,Organic,Mobile,No,Yes,3
2024-06-17,8842,250,Organic,Mobile,No,No,1
2024-06-17,8372,452,Social Media,Mobile,Yes,No,4
2024-06-17,4095,179,Organic,Tablet,Yes,No,5
2024-06-17,5224,1273,Referral,Desktop,Yes,No,4
2024-06-17,7284,1613,Paid,Tablet,No,No,3
2024-06-17,5109,366,Direct,Desktop,No,No,1
2024-06-17,3287,898,Referral,Tablet,Yes,No,3
2024-06-18,2381,1741,Paid,Desktop,No,No,3
2024-06-18,9236,451,Direct,Desktop,No,No,4
2024-06-18,1452,816,Organic,Tablet,Yes,No,3
2024-06-18,1022,591,Social Media,Tablet,No,No,4
2024-06-18,9328,381,Direct,Desktop,No,No,4
2024-06-18,9808,161,Organic,Tablet,Yes,No,4
2024-06-19,1081,944,Organic,Tablet,No,No,4
2024-06-19,5009,95,Paid,Mobile,Yes,No,5
2024-06-20,7176,854,Social Media,Mobile,No,No,3
2024-06-20,7159,1065,Social Media,Tablet,No,No,4
2024-06-20,4994,469,Organic,Desktop,No,No,3
2024-06-20,2425,1105,Paid,Desktop,No,No,2
2024-06-20,2461,1744,Organic,Desktop,Yes,No,5
2024-06-20,5717,1332,Social Media,Mobile,No,No,
2024-06-20,3316,652,Referral,Tablet,Yes,No,4
2024-06-21,2299,726,Social Media,Desktop,Yes,Yes,5
2024-06-21,7343,1336,Paid,Desktop,Yes,No,4
2024-06-21,4231,1513,Organic,Desktop,Yes,Yes,1
2024-06-21,2186,1698,Social Media,Mobile,No,Yes,1
2024-06-21,3711,1116,Referral,Mobile,Yes,No,
2024-06-21,6789,1083,Paid,Mobile,No,Yes,5
2024-06-21,7676,1383,Social Media,Desktop,No,No,4
2024-06-22,8441,1252,Direct,Mobile,No,No,4
2024-06-22,4679,483,Paid,Desktop,No,No,5
2024-06-22,2809,713,Direct,Mobile,No,Yes,4
2024-06-22,6854,1242,Organic,Desktop,No,No,3
2024-06-22,4535,1652,Social Media,Tablet,Yes,No,3
2024-06-23,5541,1503,Paid,Desktop,Yes,No,1
2024-06-23,8218,898,Direct,Mobile,Yes,No,5
2024-06-23,9839,504,Direct,Tablet,No,No,4
2024-06-23,5231,1176,Organic,Tablet,No,No,
2024-06-23,3302,990,Direct,Mobile,No,No,3
2024-06-24,6644,1191,Direct,Tablet,No,No,3
2024-06-24,6756,621,Referral,Mobile,No,Yes,
2024-06-24,3575,1040,Referral,Mobile,Yes,No,2
2024-06-24,1946,1591,Referral,Mobile,Yes,No,4
2024-06-24,5537,1790,Referral,Tablet,Yes,No,3
2024-06-24,6192,75,Paid,Mobile,No,Yes,4
2024-06-25,1271,1122,Social Media,Tablet,No,No,4
2024-06-25,9289,268,Referral,Desktop,No,No,
2024-06-25,2946,1633,Social Media,Desktop,Yes,No,4
2024-06-26,7393,439,Organic,Mobile,No,No,4
2024-06-27,1453,438,Paid,Mobile,Yes,No,2
2024-06-27,3446,143,Organic,Desktop,Yes,No,4
2024-06-27,8433,499,Organic,Tablet,No,Yes,3
2024-06-27,1992,1524,Social Media,Mobile,No,No,4
2024-06-28,8653,194,Referral,Tablet,No,No,5
2024-06-28,3648,1182,Referral,Mobile,No,No,3
2024-06-28,6328,1688,Referral,Tablet,No,No,5
2024-06-29,6392,971,Social Media,Mobile,No,No,4
2024-06-29,3822,1085,Organic,Mobile,No,No,1
2024-06-29,4747,1697,Direct,Tablet,No,No,4
2024-06-29,1372,242,Direct,Desktop,Yes,No,4
2024-06-29,6424,52,Social Media,Tablet,No,Yes,3
2024-06-29,4483,39,Referral,Desktop,No,No,4
2024-06-30,6067,134,Direct,Desktop,No,No,2
2024-06-30,2242,823,Referral,Desktop,No,No,2
2024-06-30,1822,1006,Paid,Tablet,No,No,3
2024-06-30,7984,985,Social Media,Tablet,No,No,4
2024-06-30,2760,119,Social Media,Tablet,Yes,No,
2024-07-01,1295,1314,Organic,Mobile,Yes,No,
2024-07-01,7999,1219,Social Media,Desktop,No,No,4
2024-07-01,9652,777,Direct,Desktop,No,No,2
2024-07-01,5839,1018,Paid,Tablet,No,Yes,2
2024-07-01,7022,1307,Paid,Desktop,Yes,No,4
2024-07-02,8632,1021,Referral,Tablet,No,No,3
2024-07-02,5654,1703,Referral,Mobile,Yes,Yes,5
2024-07-02,5920,931,Paid,Desktop,No,No,5
2024-07-02,7287,790,Social Media,Tablet,Yes,No,4
2024-07-02,9363,326,Paid,Desktop,Yes,No,3
2024-07-02,4185,179,Paid,Mobile,Yes,No,3
2024-07-03,9301,1399,Referral,Mobile,Yes,No,1
2024-07-03,6141,539,Referral,Mobile,No,No,2
2024-07-03,1209,473,Paid,Mobile,Yes,Yes,4
2024-07-03,2211,1132,Organic,Tablet,No,No,3
2024-07-03,4670,1063,Social Media,Tablet,No,No,3
2024-07-04,9558,995,Organic,Mobile,Yes,No,4
2024-07-04,4675,624,Referral,Desktop,No,No,2
2024-07-04,7644,1119,Direct,Desktop,Yes,No,2
2024-07-04,2878,926,Paid,Desktop,Yes,Yes,4
2024-07-05,8833,1738,Referral,Desktop,Yes,No,2
2024-07-05,1743,1791,Social Media,Desktop,No,No,2
2024-07-05,2663,433,Organic,Mobile,No,Yes,3
2024-07-05,1979,1332,Paid,Mobile,No,No,3
2024-07-05,2174,1431,Direct,Mobile,Yes,No,
2024-07-05,1358,1354,Social Media,Desktop,Yes,No,5
2024-07-05,1815,183,Organic,Mobile,Yes,Yes,
2024-07-06,6835,212,Direct,Tablet,Yes,No,4
2024-07-06,4382,1795,Direct,Desktop,Yes,No,4
2024-07-06,7875,1538,Social Media,Mobile,No,No,3
2024-07-06,5717,1225,Direct,Desktop,No,No,3
2024-07-06,4331,1221,Social Media,Mobile,No,No,4
2024-07-06,1594,1162,Paid,Mobile,No,No,4
2024-07-07,1789,1692,Referral,Tablet,No,No,2
2024-07-07,5573,1114,Social Media,Tablet,No,No,4
2024-07-07,7539,581,Direct,Desktop,Yes,No,4
2024-07-07,7099,978,Referral,Mobile,No,No,3
2024-07-07,1595,836,Referral,Desktop,No,Yes,4
2024-07-07,7033,1334,Paid,Mobile,Yes,No,5
2024-07-07,1540,760,Direct,Tablet,No,No,5
2024-07-08,6606,1240,Referral,Tablet,No,Yes,5
2024-07-08,2917,1262,Direct,Tablet,No,No,3
2024-07-08,9534,328,Paid,Desktop,Yes,No,4
2024-07-08,6319,809,Referral,Tablet,Yes,No,3
2024-07-08,5893,42,Referral,Desktop,No,No,4
2024-07-09,4276,473,Direct,Mobile,No,No,3
2024-07-09,6600,1536,Organic,Tablet,Yes,No,2
2024-07-09,7041,1100,Direct,Tablet,No,Yes,5
2024-07-09,2794,294,Paid,Tablet,No,No,2
2024-07-09,8819,925,Direct,Desktop,No,No,3
2024-07-09,3542,234,Direct,Mobile,No,No,4
2024-07-09,3431,1709,Referral,Tablet,Yes,No,5
2024-07-09,1233,198,Paid,Mobile,Yes,No,2
2024-07-09,5919,1582,Paid,Tablet,No,No,5
2024-07-10,8851,500,Social Media,Desktop,No,No,5
2024-07-10,4320,1100,Paid,Tablet,Yes,No,5
2024-07-10,9705,1559,Social Media,Mobile,Yes,No,1
2024-07-11,8846,996,Social Media,Mobile,No,No,
2024-07-11,8130,1248,Paid,Desktop,No,No,4
2024-07-11,3955,963,Social Media,Mobile,Yes,No,4
2024-07-11,9021,1501,Social Media,Mobile,Yes,No,
2024-07-11,7333,652,Referral,Desktop,Yes,No,4
2024-07-12,7343,1395,Organic,Tablet,Yes,No,3
2024-07-12,2936,1796,Direct,Desktop,No,No,1
2024-07-12,5746,1585,Direct,Mobile,No,Yes,4
2024-07-12,2551,1214,Social Media,Desktop,No,Yes,4
2024-07-12,7830,1261,Paid,Desktop,Yes,No,4
2024-07-13,5558,1299,Paid,Mobile,No,No,2
2024-07-13,1233,1595,Organic,Desktop,No,Yes,2
2024-07-13,7821,1324,Referral,Mobile,No,No,2
2024-07-13,5784,1755,Paid,Mobile,No,Yes,2
2024-07-13,9630,1422,Social Media,Mobile,No,No,1
2024-07-13,5182,466,Direct,Desktop,Yes,No,5
2024-07-13,2928,251,Organic,Mobile,No,No,4
2024-07-13,8512,477,Social Media,Tablet,Yes,No,1
2024-07-14,2244,823,Referral,Mobile,No,Yes,2
2024-07-14,7073,1725,Social Media,Mobile,Yes,Yes,1
2024-07-14,4003,1798,Referral,Mobile,No,Yes,2
2024-07-14,4963,1431,Social Media,Mobile,No,No,2
2024-07-14,3500,210,Direct,Desktop,Yes,No,1
2024-07-14,6828,191,Referral,Desktop,No,Yes,1
2024-07-15,6132,1520,Direct,Tablet,Yes,Yes,3
2024-07-15,9444,1427,Direct,Desktop,No,No,2
2024-07-16,1539,1481,Organic,Mobile,Yes,No,3
2024-07-16,6555,1365,Paid,Tablet,No,No,5
2024-07-16,7112,1707,Paid,Desktop,No,No,3
2024-07-16,7185,1442,Referral,Mobile,No,No,4
2024-07-17,1713,218,Referral,Tablet,No,No,4
2024-07-17,9959,1409,Social Media,Desktop,No,No,4
2024-07-17,7523,1101,Referral,Mobile,Yes,No,1
2024-07-17,8002,1616,Direct,Mobile,Yes,No,4
2024-07-17,6471,594,Social Media,Tablet,No,No,
2024-07-17,5314,503,Paid,Mobile,No,No,4
2024-07-18,4215,1097,Referral,Tablet,Yes,No,4
2024-07-18,9320,1711,Organic,Desktop,Yes,No,4
2024-07-18,7499,386,Organic,Tablet,No,Yes,4
2024-07-18,5889,233,Referral,Desktop,No,No,5
2024-07-18,1704,1127,Paid,Mobile,Yes,No,4
2024-07-18,8234,215,Paid,Mobile,No,No,
2024-07-18,3990,493,Referral,Mobile,Yes,Yes,4
2024-07-19,8174,1350,Organic,Tablet,Yes,No,5
2024-07-19,4148,1304,Direct,Tablet,Yes,No,4
2024-07-19,8740,865,Referral,Desktop,No,No,
2024-07-19,7902,1666,Direct,Tablet,Yes,No,4
2024-07-20,8135,1366,Paid,Tablet,No,Yes,1
2024-07-20,5791,786,Organic,Desktop,No,No,1
2024-07-20,2973,467,Referral,Mobile,No,Yes,4
2024-07-20,5412,1436,Direct,Tablet,No,No,3
2024-07-20,6263,566,Paid,Mobile,Yes,No,5
2024-07-21,9338,1497,Direct,Desktop,Yes,Yes,
2024-07-22,3508,1671,Direct,Tablet,No,No,2
2024-07-22,9625,978,Paid,Desktop,No,No,1
2024-07-22,2209,1701,Direct,Tablet,Yes,No,1
2024-07-22,8397,1069,Organic,Tablet,Yes,No,5
2024-07-22,3759,1743,Direct,Tablet,No,No,5
2024-07-22,9175,345,Organic,Mobile,No,No,5
2024-07-23,5534,106,Organic,Tablet,No,No,2
2024-07-23,1004,1642,Direct,Tablet,Yes,No,3
2024-07-24,2563,1431,Organic,Desktop,No,No,3
2024-07-24,5934,509,Paid,Mobile,No,Yes,2
2024-07-24,5500,282,Paid,Tablet,No,No,1
2024-07-24,9718,1718,Paid,Tablet,No,No,1
2024-07-24,4574,1275,Direct,Mobile,Yes,No,5
2024-07-24,3179,1012,Organic,Tablet,Yes,No,4
2024-07-24,2109,450,Organic,Mobile,Yes,No,5
2024-07-24,6491,151,Referral,Tablet,No,Yes,5
2024-07-24,9414,1048,Social Media,Mobile,Yes,No,3
2024-07-24,3689,875,Direct,Mobile,No,No,5
2024-07-24,4384,204,Organic,Mobile,No,No,4
2024-07-24,2861,1601,Direct,Mobile,No,No,5
2024-07-25,3785,613,Paid,Mobile,No,No,4
2024-07-25,2079,502,Social Media,Desktop,Yes,No,1
2024-07-25,9771,1697,Organic,Mobile,Yes,Yes,5
2024-07-25,1074,502,Social Media,Mobile,No,No,4
2024-07-25,5694,1580,Direct,Mobile,No,No,
2024-07-26,6212,879,Direct,Desktop,No,No,5
2024-07-26,7032,262,Social Media,Mobile,Yes,No,4
2024-07-26,7828,1087,Organic,Desktop,Yes,No,4
2024-07-26,3373,82,Paid,Tablet,No,No,3
2024-07-26,3770,1416,Paid,Mobile,No,No,1
2024-07-27,1908,323,Direct,Tablet,No,No,2
2024-07-27,5195,1673,Organic,Tablet,No,No,3
2024-07-27,3689,356,Social Media,Desktop,Yes,No,4
2024-07-27,8830,1100,Organic,Tablet,No,No,5
2024-07-27,6688,1683,Organic,Tablet,Yes,No,3
2024-07-27,7981,1281,Paid,Desktop,Yes,No,5
2024-07-27,6335,1136,Organic,Desktop,No,No,4
2024-07-28,5366,1109,Direct,Mobile,No,No,4
2024-07-28,8989,1402,Paid,Desktop,No,No,2
2024-07-28,9823,717,Organic,Desktop,Yes,No,4
2024-07-28,6154,439,Referral,Tablet,No,No,2
2024-07-28,4179,425,Organic,Desktop,No,No,5
2024-07-28,6692,386,Direct,Desktop,No,No,5
2024-07-28,7617,970,Direct,Mobile,Yes,No,
2024-07-28,5302,610,Organic,Mobile,No,No,
2024-07-29,6344,744,Organic,Mobile,No,No,3
2024-07-29,5543,1312,Referral,Mobile,Yes,No,2
2024-07-29,1559,1724,Organic,Tablet,No,No,4
2024-07-30,8623,777,Direct,Desktop,No,No,5
2024-07-30,1056,1220,Direct,Mobile,Yes,No,4
2024-07-30,5491,848,Direct,Tablet,Yes,No,2
2024-07-30,3063,1234,Referral,Tablet,Yes,No,5
2024-07-30,5299,124,Referral,Mobile,No,No,5
2024-07-30,9903,869,Paid,Desktop,Yes,Yes,4
2024-07-30,2750,1575,Social Media,Tablet,No,No,1
2024-07-30,3978,79,Social Media,Mobile,No,Yes,
2024-07-31,7533,545,Referral,Mobile,Yes,No,4
2024-07-31,7772,1404,Paid,Mobile,No,No,
2024-07-31,8849,582,Organic,Tablet,Yes,Yes,2
2024-07-31,5228,198,Paid,Mobile,No,No,3
2024-07-31,4349,315,Organic,Tablet,No,No,1
2024-07-31,8705,1076,Organic,Tablet,No,No,2
2024-08-01,6947,519,Referral,Mobile,No,No,5
2024-08-01,7574,739,Direct,Tablet,No,No,
2024-08-01,7571,845,Social Media,Desktop,Yes,No,3
2024-08-01,2359,894,Organic,Desktop,Yes,No,4
2024-08-01,2074,1769,Direct,Mobile,Yes,Yes,4
2024-08-01,4772,998,Referral,Tablet,No,No,4
2024-08-02,4818,1678,Paid,Mobile,Yes,No,2
2024-08-02,5649,1455,Social Media,Mobile,No,No,5
2024-08-02,8379,128,Direct,Mobile,Yes,No,5
2024-08-02,6024,1478,Social Media,Mobile,No,No,4
2024-08-03,1889,181,Organic,Mobile,No,No,5
2024-08-03,4967,876,Direct,Desktop,Yes,No,
2024-08-03,4705,84,Referral,Tablet,No,No,1
2024-08-03,7159,522,Referral,Tablet,No,No,5
2024-08-03,4367,181,Social Media,Desktop,Yes,No,4
2024-08-03,3666,1640,Direct,Desktop,Yes,No,1
2024-08-04,1418,576,Referral,Mobile,No,Yes,5
2024-08-04,7338,954,Social Media,Mobile,No,No,4
2024-08-04,9123,1166,Referral,Mobile,Yes,No,3
2024-08-04,5261,1149,Organic,Mobile,Yes,No,4
2024-08-04,8849,1316,Organic,Mobile,No,No,2
2024-08-04,1727,751,Direct,Mobile,Yes,No,3
2024-08-04,2782,1075,Paid,Desktop,No,Yes,3
2024-08-04,6181,719,Referral,Desktop,No,No,
2024-08-04,8380,396,Referral,Desktop,No,No,3
2024-08-04,8598,1585,Organic,Tablet,Yes,No,5
2024-08-04,3511,847,Social Media,Mobile,No,No,3
2024-08-04,1350,1374,Referral,Mobile,Yes,Yes,3
2024-08-05,2392,1547,Referral,Tablet,No,No,1
2024-08-05,1021,992,Paid,Tablet,Yes,No,3
2024-08-05,6839,1412,Referral,Tablet,No,No,4
2024-08-05,7516,708,Organic,Desktop,No,No,2
